20170103,0
20170104,-5246754.00000012
20170105,3011702.99999979
20170106,-75376.0000005073
20170109,-3182210.49999988
20170110,6190931.99999996
20170111,1270724.00000008
20170112,0
20170113,0
20170116,0
20170117,0
20170118,0
20170119,0
20170120,0
20170123,0
20170124,0
20170125,0
20170126,0
20170203,0
20170206,0
20170207,0
20170208,0
20170209,0
20170210,0
20170213,0
20170214,0
20170215,0
20170216,-7832279.99999992
20170217,-2924557.50000004
20170220,-3629960.00000043
20170221,636881.999999757
20170222,108108.000000443
20170223,-1494023.49999961
20170224,12565145.5
20170227,0
20170228,0
20170301,0
20170302,0
20170303,0
20170306,0
20170307,-5216755.00000016
20170308,6242111.00000008
20170309,5383674.00000014
20170310,7030990.00000026
20170313,0
20170314,0
20170315,0
20170316,0
20170317,0
20170320,0
20170321,0
20170322,0
20170323,0
20170324,0
20170327,-7852380.50000016
20170328,-2629121
20170329,-3480040.50000031
20170330,527089.49999972
20170331,-4462797.99999992
20170405,-9427178.00000012
20170406,350639.50000008
20170407,311146.999999689
20170410,4676592.49999988
20170411,1572847.49999996
20170412,10458898.5
20170413,0
20170414,0
20170417,0
20170418,0
20170419,0
20170420,0
20170421,0
20170424,0
20170425,0
20170426,0
20170427,0
20170428,0
20170502,0
20170503,0
20170504,0
20170505,0
20170508,0
20170509,0
20170510,0
20170511,0
20170512,0
20170515,0
20170516,0
20170517,0
20170518,0
20170519,0
20170522,0
20170523,0
20170524,0
20170525,0
20170526,0
20170531,0
20170601,0
20170602,0
20170605,0
20170606,0
20170607,0
20170608,0
20170609,0
20170612,4759998.00000016
20170613,0
20170614,0
20170615,1703549.4999998
20170616,0
20170619,0
20170620,449070.499999928
20170621,0
20170622,0
20170623,0
20170626,0
20170627,0
20170628,-5693610.50000004
20170629,-968198.499999843
20170630,9503840.00000005
20170703,3240787.49999972
20170704,8262818.99999974
20170705,0
20170706,0
20170707,0
20170710,0
20170711,0
20170712,3245098.50000012
20170713,0
20170714,-7306728.00000012
20170717,8826543.00000012
20170718,2556252.99999996
20170719,1454247.49999992
20170720,543939.500000285
20170721,0
20170724,0
20170725,0
20170726,0
20170727,0
20170728,-1076252.49999997
20170731,3238732.00000012
20170801,-1506316.49999985
20170802,537299.999999919
20170803,3584084.50000004
20170804,0
20170807,0
20170808,540339.500000123
20170809,-4038821.00000029
20170810,7547971.49999988
20170811,4041338.00000032
20170814,-2213554.50000006
20170815,0
20170816,-2220978.99999957
20170817,-11201775.0000001
20170818,1601639.49999995
20170821,-7809055.49999999
20170822,-599812.500000122
20170823,-436259.000000424
20170824,713897.499999959
20170825,-3107606.50000027
20170828,810322
20170829,11547330
20170830,0
20170831,0
20170901,0
20170904,8114190.00000004
20170905,0
20170906,1407884.49999992
20170907,-8939470.49999999
20170908,2116113.50000008
20170911,-4819045.50000029
20170912,5122073.9999999
20170913,-4144287.49999992
20170914,-4143521.50000012
20170915,-5925337.49999972
20170918,-4645019.00000044
20170919,350413.500000019
20170920,-1069684.00000004
20170921,9087171.49999991
20170922,-1340431.50000018
20170925,-4565863.50000011
20170926,0
20170927,-5906771.00000012
20170928,5524169.00000008
20170929,-2048379.99999963
20171009,-7581852.00000013
20171010,539518.499999918
20171011,1799379.00000009
20171012,-616308.000000327
20171013,-3132376.49999967
20171016,992010.000000448
20171017,-4374884.4999999
20171018,3953876.49999975
20171019,1183395.50000053
20171020,-248044.500000041
20171023,0
20171024,0
20171025,0
20171026,0
20171027,0
20171030,-2252667.00000049
20171031,907697.5
20171101,-5041061.99999946
20171102,-183013.000000041
20171103,544928.999999917
20171106,-3529931.9999998
20171107,-6439980
20171108,543529.000000032
20171109,3799266.00000004
20171110,2097773.99999967
20171113,4494039.99999984
20171114,0
20171115,0
20171116,0
20171117,0
20171120,0
20171121,0
20171122,0
20171123,-6825141.49999988
20171124,644864.000000083
20171127,-3945208.99999992
20171128,4335469.00000016
20171129,179678.999999837
20171130,-2218025.49999952
20171201,6678445.49999986
20171204,0
20171205,0
20171206,0
20171207,2491250.99999996
20171208,6425911.49999993
20171211,0
20171212,0
20171213,0
20171214,0
20171215,0
20171218,0
20171219,4232184.50000013
20171220,0
20171221,0
20171222,-735599.999999958
20171225,0
20171226,-5461346.0000007
20171227,2560273.99999996
20171228,3024776.00000008
20171229,543647.499999917
20180102,-6431096
20180103,3017171.50000008
20180104,0
20180105,0
20180108,0
20180109,0
20180110,0
20180111,0
20180112,0
20180115,0
20180116,0
20180117,0
20180118,0
20180119,0
20180122,0
20180123,0
20180124,0
20180125,0
20180126,0
20180129,0
20180130,0
20180131,0
20180201,0
20180202,0
20180205,0
20180206,0
20180207,0
20180208,0
20180209,0
20180212,0
20180213,0
20180214,0
20180222,0
20180223,0
20180226,0
20180227,0
20180228,0
20180301,0
20180302,0
20180305,0
20180306,0
20180307,0
20180308,0
20180309,0
20180312,0
20180313,0
20180314,0
20180315,0
20180316,0
20180319,0
20180320,0
20180321,0
20180322,0
20180323,0
20180326,0
20180327,0
20180328,0
20180329,0
20180330,0
20180402,0
20180403,0
20180404,0
20180409,0
20180410,0
20180411,0
20180412,0
20180413,0
20180416,0
20180417,0
20180418,0
20180419,0
20180420,0
20180423,0
20180424,0
