TraderId,Date,Pnl,Commission,Slippage
SQbu@192.168.1.55@15195,20170103,-30820498.702,0,0
SQbu@192.168.1.55@15195,20170104,2891830.00199999,0,0
SQbu@192.168.1.55@15195,20170105,-2676012.26,0,0
SQbu@192.168.1.55@15195,20170106,11395951.0108,0,0
SQbu@192.168.1.55@15195,20170109,11929575.4804999,0,0
SQbu@192.168.1.55@15195,20170110,-16060987.5275999,0,0
SQbu@192.168.1.55@15195,20170111,4584192.0042,0,0
SQbu@192.168.1.55@15195,20170112,9718406.8738,0,0
SQbu@192.168.1.55@15195,20170113,13157262.696,0,0
SQbu@192.168.1.55@15195,20170116,34099.9644,0,0
SQbu@192.168.1.55@15195,20170117,-25468653.2475,0,0
SQbu@192.168.1.55@15195,20170118,5953135.7065,0,0
SQbu@192.168.1.55@15195,20170119,9044825.0368,0,0
SQbu@192.168.1.55@15195,20170120,28178783.1824,0,0
SQbu@192.168.1.55@15195,20170123,-6212510.85779997,0,0
SQbu@192.168.1.55@15195,20170124,-16567489.9252999,0,0
SQbu@192.168.1.55@15195,20170125,-3566777.6346,0,0
SQbu@192.168.1.55@15195,20170126,-13525213.886,0,0
SQbu@192.168.1.55@15195,20170203,2434043.0716,0,0
SQbu@192.168.1.55@15195,20170206,10426574.134,0,0
SQbu@192.168.1.55@15195,20170207,-10431852.9813,0,0
SQbu@192.168.1.55@15195,20170208,14030463.9264,0,0
SQbu@192.168.1.55@15195,20170209,-10177701.9764,0,0
SQbu@192.168.1.55@15195,20170210,26709038.4444,0,0
SQbu@192.168.1.55@15195,20170213,43257860.2121,0,0
SQbu@192.168.1.55@15195,20170214,1279570.23,0,0
SQbu@192.168.1.55@15195,20170215,-38549554.5901,0,0
SQbu@192.168.1.55@15195,20170216,-5400039.21439997,0,0
SQbu@192.168.1.55@15195,20170217,-681862.132200028,0,0
SQbu@192.168.1.55@15195,20170220,28576379.552,0,0
SQbu@192.168.1.55@15195,20170221,-15116400.5038,0,0
SQbu@192.168.1.55@15195,20170222,19761349.0650001,0,0
