TraderId,Date,Pnl,Commission,Slippage
SQcu@192.168.1.55@15198,20170103,4858592.05,0,0
SQcu@192.168.1.55@15198,20170104,-14529530.8894999,0,0
SQcu@192.168.1.55@15198,20170105,-10043611.179,0,0
SQcu@192.168.1.55@15198,20170106,-11835312.8650001,0,0
SQcu@192.168.1.55@15198,20170109,-8554552.0525,0,0
SQcu@192.168.1.55@15198,20170110,-2728647.66825,0,0
SQcu@192.168.1.55@15198,20170111,22565459.733375,0,0
SQcu@192.168.1.55@15198,20170112,-3820490.68062495,0,0
SQcu@192.168.1.55@15198,20170113,9236481.49775,0,0
SQcu@192.168.1.55@15198,20170116,11146318.49,0,0
SQcu@192.168.1.55@15198,20170117,-1715777.526375,0,0
SQcu@192.168.1.55@15198,20170118,3782191.51749999,0,0
SQcu@192.168.1.55@15198,20170119,-2352434.425,0,0
SQcu@192.168.1.55@15198,20170120,12649661.444,0,0
SQcu@192.168.1.55@15198,20170123,-23253614.2275,0,0
SQcu@192.168.1.55@15198,20170124,4261119.22675,0,0
SQcu@192.168.1.55@15198,20170125,12460799.41425,0,0
SQcu@192.168.1.55@15198,20170126,7524747.269,0,0
SQcu@192.168.1.55@15198,20170203,-3122690.63912497,0,0
SQcu@192.168.1.55@15198,20170206,4158563.22575012,0,0
SQcu@192.168.1.55@15198,20170207,-11467367.9395,0,0
SQcu@192.168.1.55@15198,20170208,15357409.5214999,0,0
SQcu@192.168.1.55@15198,20170209,-4224239.832,0,0
SQcu@192.168.1.55@15198,20170210,-25552459.80375,0,0
SQcu@192.168.1.55@15198,20170213,48177782.675875,0,0
SQcu@192.168.1.55@15198,20170214,383381.012,0,0
SQcu@192.168.1.55@15198,20170215,-23608148.7134999,0,0
SQcu@192.168.1.55@15198,20170216,1394476.369,0,0
SQcu@192.168.1.55@15198,20170217,6774486.59000007,0,0
SQcu@192.168.1.55@15198,20170220,-9094800.0,0,0
SQcu@192.168.1.55@15198,20170221,-9984465.321,0,0
SQcu@192.168.1.55@15198,20170222,-4907626.96924997,0,0
SQcu@192.168.1.55@15198,20170223,-6489745.40400002,0,0
SQcu@192.168.1.55@15198,20170224,12294556.3785,0,0
SQcu@192.168.1.55@15198,20170227,1141558.734375,0,0
SQcu@192.168.1.55@15198,20170228,1057591.8699999,0,0
SQcu@192.168.1.55@15198,20170301,-4994110.968,0,0
SQcu@192.168.1.55@15198,20170302,207102.40275,0,0
SQcu@192.168.1.55@15198,20170303,-18314294.91725,0,0
SQcu@192.168.1.55@15198,20170306,7284024.733,0,0
SQcu@192.168.1.55@15198,20170307,3951461.98262495,0,0
SQcu@192.168.1.55@15198,20170308,12392301.625,0,0
SQcu@192.168.1.55@15198,20170309,13002354.71475,0,0
SQcu@192.168.1.55@15198,20170310,-1502910.00400012,0,0
SQcu@192.168.1.55@15198,20170313,264868.613,0,0
SQcu@192.168.1.55@15198,20170314,-4272016.22,0,0
SQcu@192.168.1.55@15198,20170315,7193825.4775,0,0
SQcu@192.168.1.55@15198,20170316,9880601.965,0,0
SQcu@192.168.1.55@15198,20170317,-11403684.1425,0,0
SQcu@192.168.1.55@15198,20170320,-13480736.447875,0,0
SQcu@192.168.1.55@15198,20170321,-7003024.70550004,0,0
SQcu@192.168.1.55@15198,20170322,13549723.3865001,0,0
SQcu@192.168.1.55@15198,20170323,-12524845.3,0,0
SQcu@192.168.1.55@15198,20170324,-426992.613624963,0,0
SQcu@192.168.1.55@15198,20170327,-12467422.1119999,0,0
SQcu@192.168.1.55@15198,20170328,-9034606.052,0,0
SQcu@192.168.1.55@15198,20170329,-18084149.224875,0,0
SQcu@192.168.1.55@15198,20170330,-1683341.525875,0,0
SQcu@192.168.1.55@15198,20170331,7174321.65950002,0,0
SQcu@192.168.1.55@15198,20170405,-11060721.4846249,0,0
SQcu@192.168.1.55@15198,20170406,-7774337.34775,0,0
SQcu@192.168.1.55@15198,20170407,-3462020.34800003,0,0
SQcu@192.168.1.55@15198,20170410,3616590.01999997,0,0
SQcu@192.168.1.55@15198,20170411,12124430.4960001,0,0
SQcu@192.168.1.55@15198,20170412,9476374.40099997,0,0
SQcu@192.168.1.55@15198,20170413,-5006516.76062504,0,0
SQcu@192.168.1.55@15198,20170414,8067116.536,0,0
SQcu@192.168.1.55@15198,20170417,-9453651.626625,0,0
SQcu@192.168.1.55@15198,20170418,-8132217.795875,0,0
SQcu@192.168.1.55@15198,20170419,-132809.843749975,0,0
SQcu@192.168.1.55@15198,20170420,6410450.0,0,0
SQcu@192.168.1.55@15198,20170421,-8052817.0985,0,0
SQcu@192.168.1.55@15198,20170424,-2423675.55375,0,0
SQcu@192.168.1.55@15198,20170425,2865249.74600002,0,0
SQcu@192.168.1.55@15198,20170426,3738631.355125,0,0
SQcu@192.168.1.55@15198,20170427,1743498.612,0,0
SQcu@192.168.1.55@15198,20170428,1087311.955875,0,0
SQcu@192.168.1.55@15198,20170502,9387769.539625,0,0
SQcu@192.168.1.55@15198,20170503,-4523579.15625,0,0
SQcu@192.168.1.55@15198,20170504,-15230210.598,0,0
SQcu@192.168.1.55@15198,20170505,5070172.30374995,0,0
SQcu@192.168.1.55@15198,20170508,6974514.709,0,0
SQcu@192.168.1.55@15198,20170509,-1297450.69387513,0,0
SQcu@192.168.1.55@15198,20170510,-2695523.2175,0,0
SQcu@192.168.1.55@15198,20170511,-7971648.04899997,0,0
SQcu@192.168.1.55@15198,20170512,-6733623.08625,0,0
SQcu@192.168.1.55@15198,20170515,10281490.870125,0,0
SQcu@192.168.1.55@15198,20170516,-4661199.372,0,0
SQcu@192.168.1.55@15198,20170517,4661250.35600005,0,0
SQcu@192.168.1.55@15198,20170518,-2548900.97550007,0,0
SQcu@192.168.1.55@15198,20170519,-8351070.55287499,0,0
SQcu@192.168.1.55@15198,20170522,10957145.699,0,0
SQcu@192.168.1.55@15198,20170523,235486.2,0,0
SQcu@192.168.1.55@15198,20170524,-9081253.96737494,0,0
SQcu@192.168.1.55@15198,20170525,-8010141.49125011,0,0
SQcu@192.168.1.55@15198,20170526,1535199.7365,0,0
SQcu@192.168.1.55@15198,20170531,8059711.33199999,0,0
SQcu@192.168.1.55@15198,20170601,-1747085.87662496,0,0
SQcu@192.168.1.55@15198,20170602,-220424.544749976,0,0
SQcu@192.168.1.55@15198,20170605,1776525.5497501,0,0
SQcu@192.168.1.55@15198,20170606,8685739.9055,0,0
SQcu@192.168.1.55@15198,20170607,227550.608000125,0,0
SQcu@192.168.1.55@15198,20170608,-6589150.43000004,0,0
SQcu@192.168.1.55@15198,20170609,14919599.648,0,0
SQcu@192.168.1.55@15198,20170612,9733599.11675,0,0
SQcu@192.168.1.55@15198,20170613,-8159227.34362493,0,0
SQcu@192.168.1.55@15198,20170614,-3097400.34399994,0,0
SQcu@192.168.1.55@15198,20170615,7929925.40074993,0,0
SQcu@192.168.1.55@15198,20170616,2874662.82900002,0,0
