TraderId,Date,Pnl,Commission,Slippage
DLl@192.168.1.55@15149,20170103,18835225.6,0,0
DLl@192.168.1.55@15149,20170104,5030763.10000002,0,0
DLl@192.168.1.55@15149,20170105,-1249498.3,0,0
DLl@192.168.1.55@15149,20170106,16297913.5000001,0,0
DLl@192.168.1.55@15149,20170109,-24901686.6,0,0
DLl@192.168.1.55@15149,20170110,-9259325.6,0,0
DLl@192.168.1.55@15149,20170111,-9856173.2,0,0
DLl@192.168.1.55@15149,20170112,2298074.8,0,0
DLl@192.168.1.55@15149,20170113,33179765.2,0,0
DLl@192.168.1.55@15149,20170116,18009083.4,0,0
DLl@192.168.1.55@15149,20170117,-18186270.3,0,0
DLl@192.168.1.55@15149,20170118,11103360.4999999,0,0
DLl@192.168.1.55@15149,20170119,-8321870.7,0,0
DLl@192.168.1.55@15149,20170120,15588054.3,0,0
DLl@192.168.1.55@15149,20170123,5545524.3,0,0
DLl@192.168.1.55@15149,20170124,-12552296.2,0,0
DLl@192.168.1.55@15149,20170125,23198145.6,0,0
DLl@192.168.1.55@15149,20170126,-16192551.9,0,0
DLl@192.168.1.55@15149,20170203,-12719111.3,0,0
DLl@192.168.1.55@15149,20170206,-12222810.5000001,0,0
DLl@192.168.1.55@15149,20170207,-4321891.3,0,0
DLl@192.168.1.55@15149,20170208,-14827559.1000001,0,0
DLl@192.168.1.55@15149,20170209,4503.40000002436,0,0
DLl@192.168.1.55@15149,20170210,-4400200.0,0,0
DLl@192.168.1.55@15149,20170213,-12216938.3,0,0
DLl@192.168.1.55@15149,20170214,-552233.5,0,0
DLl@192.168.1.55@15149,20170215,-11271559.4999999,0,0
DLl@192.168.1.55@15149,20170216,30417470.8,0,0
DLl@192.168.1.55@15149,20170217,2961870.69999995,0,0
DLl@192.168.1.55@15149,20170220,-3960385.7999999,0,0
DLl@192.168.1.55@15149,20170221,12981741.5,0,0
DLl@192.168.1.55@15149,20170222,-3981053.89999994,0,0
DLl@192.168.1.55@15149,20170223,23458315.0,0,0
DLl@192.168.1.55@15149,20170224,-4252384.5,0,0
DLl@192.168.1.55@15149,20170227,-128868.6,0,0
DLl@192.168.1.55@15149,20170228,6436342.59999989,0,0
DLl@192.168.1.55@15149,20170301,4093322.7,0,0
DLl@192.168.1.55@15149,20170302,-5284934.10000014,0,0
DLl@192.168.1.55@15149,20170303,-3649892.70000003,0,0
DLl@192.168.1.55@15149,20170306,-10665250.7,0,0
DLl@192.168.1.55@15149,20170307,-6948352.8,0,0
DLl@192.168.1.55@15149,20170308,9999994.69999997,0,0
DLl@192.168.1.55@15149,20170309,4109557.09999993,0,0
DLl@192.168.1.55@15149,20170310,17702324.7,0,0
DLl@192.168.1.55@15149,20170313,-10289951.3000001,0,0
DLl@192.168.1.55@15149,20170314,521434.9,0,0
DLl@192.168.1.55@15149,20170315,-23419649.5,0,0
DLl@192.168.1.55@15149,20170316,14665648.8,0,0
DLl@192.168.1.55@15149,20170317,6066111.3,0,0
DLl@192.168.1.55@15149,20170320,3014759.5,0,0
DLl@192.168.1.55@15149,20170321,-4818124.3,0,0
DLl@192.168.1.55@15149,20170322,-21301613.3999999,0,0
DLl@192.168.1.55@15149,20170323,-11541194.6999999,0,0
DLl@192.168.1.55@15149,20170324,-28025987.5,0,0
DLl@192.168.1.55@15149,20170327,-16551043.3,0,0
DLl@192.168.1.55@15149,20170328,1817785.8,0,0
DLl@192.168.1.55@15149,20170329,-17239466.5,0,0
DLl@192.168.1.55@15149,20170330,-23245492.2,0,0
DLl@192.168.1.55@15149,20170331,-13729215.0,0,0
DLl@192.168.1.55@15149,20170405,-24249641.5999999,0,0
DLl@192.168.1.55@15149,20170406,4035534.0,0,0
DLl@192.168.1.55@15149,20170407,-10232286.1000001,0,0
DLl@192.168.1.55@15149,20170410,-17434124.3,0,0
DLl@192.168.1.55@15149,20170411,-2347785.99999997,0,0
DLl@192.168.1.55@15149,20170412,12324664.1,0,0
DLl@192.168.1.55@15149,20170413,1877284.70000004,0,0
DLl@192.168.1.55@15149,20170414,26774762.0,0,0
DLl@192.168.1.55@15149,20170417,1387314.39999993,0,0
DLl@192.168.1.55@15149,20170418,-646854.700000101,0,0
DLl@192.168.1.55@15149,20170419,4427816.59999989,0,0
DLl@192.168.1.55@15149,20170420,-5807151.6,0,0
DLl@192.168.1.55@15149,20170421,12086913.5,0,0
DLl@192.168.1.55@15149,20170424,10312165.9999999,0,0
DLl@192.168.1.55@15149,20170425,9172404.79999997,0,0
DLl@192.168.1.55@15149,20170426,-5280343.60000005,0,0
DLl@192.168.1.55@15149,20170427,-6591918.7,0,0
DLl@192.168.1.55@15149,20170428,-6651498.2,0,0
DLl@192.168.1.55@15149,20170502,2564478.3,0,0
DLl@192.168.1.55@15149,20170503,-4470725.0,0,0
DLl@192.168.1.55@15149,20170504,-20562300.2,0,0
