TraderId,Date,Pnl,Commission,Slippage
DLv@192.168.1.55@15170,20170103,29671269.0,0,0
DLv@192.168.1.55@15170,20170104,-18155722.6999999,0,0
DLv@192.168.1.55@15170,20170105,722425.9,0,0
DLv@192.168.1.55@15170,20170106,-3436476.40000004,0,0
DLv@192.168.1.55@15170,20170109,-18178162.8,0,0
DLv@192.168.1.55@15170,20170110,6040146.7,0,0
DLv@192.168.1.55@15170,20170111,831161.2,0,0
DLv@192.168.1.55@15170,20170112,6584188.3,0,0
DLv@192.168.1.55@15170,20170113,4919083.7,0,0
DLv@192.168.1.55@15170,20170116,15522693.7,0,0
DLv@192.168.1.55@15170,20170117,-21854167.8999999,0,0
DLv@192.168.1.55@15170,20170118,6531956.99999997,0,0
DLv@192.168.1.55@15170,20170119,15522610.8,0,0
DLv@192.168.1.55@15170,20170120,-4007829.6,0,0
DLv@192.168.1.55@15170,20170123,-3226004.99999996,0,0
DLv@192.168.1.55@15170,20170124,-4048607.89999999,0,0
DLv@192.168.1.55@15170,20170125,10587074.9999999,0,0
DLv@192.168.1.55@15170,20170126,823087.1,0,0
DLv@192.168.1.55@15170,20170203,37503183.5,0,0
DLv@192.168.1.55@15170,20170206,793270.8,0,0
DLv@192.168.1.55@15170,20170207,6990151.69999999,0,0
DLv@192.168.1.55@15170,20170208,-9311019.9,0,0
DLv@192.168.1.55@15170,20170209,2324700.0,0,0
DLv@192.168.1.55@15170,20170210,16238583.9,0,0
DLv@192.168.1.55@15170,20170213,2432657.0,0,0
DLv@192.168.1.55@15170,20170214,2320193.49999992,0,0
DLv@192.168.1.55@15170,20170215,-27546446.2,0,0
DLv@192.168.1.55@15170,20170216,-3211930.79999998,0,0
DLv@192.168.1.55@15170,20170217,10198103.0,0,0
DLv@192.168.1.55@15170,20170220,-4730247.2999999,0,0
DLv@192.168.1.55@15170,20170221,29662657.4,0,0
DLv@192.168.1.55@15170,20170222,4076293.99999999,0,0
DLv@192.168.1.55@15170,20170223,20290520.0,0,0
DLv@192.168.1.55@15170,20170224,-14393732.6000001,0,0
DLv@192.168.1.55@15170,20170227,-9089763.4,0,0
DLv@192.168.1.55@15170,20170228,14630912.9,0,0
