TraderId,Date,Pnl,Commission,Slippage
SQsp@192.168.1.55@15242,20190114,0.0,0,0
SQsp@192.168.1.55@15242,20190115,0.0,0,0
SQsp@192.168.1.55@15242,20190116,0.0,0,0
SQsp@192.168.1.55@15242,20190117,0.0,0,0
SQsp@192.168.1.55@15242,20190118,0.0,0,0
SQsp@192.168.1.55@15242,20190121,0.0,0,0
SQsp@192.168.1.55@15242,20190122,0.0,0,0
SQsp@192.168.1.55@15242,20190123,0.0,0,0
SQsp@192.168.1.55@15242,20190124,0.0,0,0
SQsp@192.168.1.55@15242,20190125,0.0,0,0
SQsp@192.168.1.55@15242,20190128,0.0,0,0
SQsp@192.168.1.55@15242,20190129,0.0,0,0
SQsp@192.168.1.55@15242,20190130,-6467590.32,0,0
SQsp@192.168.1.55@15242,20190131,-4095854.04999992,0,0
SQsp@192.168.1.55@15242,20190201,11979831.25,0,0
SQsp@192.168.1.55@15242,20190211,-32046078.4799999,0,0
SQsp@192.168.1.55@15242,20190212,-11479040.68,0,0
SQsp@192.168.1.55@15242,20190213,-6815425.72000009,0,0
SQsp@192.168.1.55@15242,20190214,-9801988.59,0,0
SQsp@192.168.1.55@15242,20190215,3094822.24999996,0,0
SQsp@192.168.1.55@15242,20190218,-10816132.88,0,0
SQsp@192.168.1.55@15242,20190219,14357581.92,0,0
SQsp@192.168.1.55@15242,20190220,-3079404.96,0,0
SQsp@192.168.1.55@15242,20190221,23704613.84,0,0
SQsp@192.168.1.55@15242,20190222,10159813.3,0,0
SQsp@192.168.1.55@15242,20190225,-9722861.1,0,0
SQsp@192.168.1.55@15242,20190226,-2511262.72,0,0
SQsp@192.168.1.55@15242,20190227,4150015.62000002,0,0
SQsp@192.168.1.55@15242,20190228,3779496.84,0,0
SQsp@192.168.1.55@15242,20190301,-2581865.76,0,0
SQsp@192.168.1.55@15242,20190304,-51792166.7799999,0,0
SQsp@192.168.1.55@15242,20190305,-790060.94,0,0
SQsp@192.168.1.55@15242,20190306,-6658514.4500001,0,0
SQsp@192.168.1.55@15242,20190307,16373839.0500001,0,0
SQsp@192.168.1.55@15242,20190308,11802319.1000001,0,0
SQsp@192.168.1.55@15242,20190311,-3401410.06,0,0
SQsp@192.168.1.55@15242,20190312,-1939977.4,0,0
SQsp@192.168.1.55@15242,20190313,-5662157.54,0,0
SQsp@192.168.1.55@15242,20190314,5070739.99999997,0,0
SQsp@192.168.1.55@15242,20190315,-11634141.0000001,0,0
SQsp@192.168.1.55@15242,20190318,1953175.72,0,0
SQsp@192.168.1.55@15242,20190319,3891611.14,0,0
SQsp@192.168.1.55@15242,20190320,-24403634.89,0,0
SQsp@192.168.1.55@15242,20190321,785866.15,0,0
SQsp@192.168.1.55@15242,20190322,-1985475.92,0,0
SQsp@192.168.1.55@15242,20190325,4762588.39999998,0,0
SQsp@192.168.1.55@15242,20190326,-7794964.95,0,0
SQsp@192.168.1.55@15242,20190327,-3431905.59999997,0,0
SQsp@192.168.1.55@15242,20190328,-10423386.6,0,0
SQsp@192.168.1.55@15242,20190329,1362255.7200001,0,0
SQsp@192.168.1.55@15242,20190401,4796181.0,0,0
SQsp@192.168.1.55@15242,20190402,-396220.0,0,0
SQsp@192.168.1.55@15242,20190403,16568830.48,0,0
SQsp@192.168.1.55@15242,20190404,-1176654.4,0,0
SQsp@192.168.1.55@15242,20190408,5454862.7,0,0
SQsp@192.168.1.55@15242,20190409,-6115651.78000004,0,0
SQsp@192.168.1.55@15242,20190410,-4947019.31,0,0
SQsp@192.168.1.55@15242,20190411,-5213981.56000008,0,0
