20180112,2288264.85
20180115,-20174867.85
20180116,7040400
20180117,23547180
20180118,-2574890
20180119,5305330
20180122,-1689860
20180123,-11081819.8
20180124,-9848788.45
20180125,-2255156
20180126,-11954430
20180129,34477690
20180130,7163330
20180131,721450
20180201,-23507227.65
20180202,8916950
20180205,-3470483.65
20180207,129887450
20180208,28404050
20180209,4336250
20180212,40543350
20180213,2869100
20180214,39665250
20180222,44434000
20180223,31884968.45
20180226,3778760
20180227,10776640
20180228,-10753520
20180301,1006400
20180302,63972192.85
20180305,-5043610
20180306,-10556738.9
20180307,-5556170
20180308,13933999.7
20180309,-12746810
20180312,-37380974.55
20180313,-27821115.55
20180314,-2537200
20180315,11876530
20180316,2959540
20180319,17562840
20180320,-17495479.05
20180321,-27234660.25
20180322,-23364268.2
20180323,-34293320.2
20180326,3002586.7
20180327,4985640
20180328,-19562958.05
20180329,-8834753.25
20180330,50258830
20180402,-7301420
20180403,-33256109
20180404,20599529.7
20180409,-7011510
20180410,-8649644.15
20180411,62220660
20180412,10443770
20180413,27689330
20180416,8600900
20180417,-8972694.55
20180418,-24996280
20180419,288897.85
20180420,451160
20180423,75093480
20180424,8087240
20180425,-24307621.5
20180426,19536710.45
20180427,-22538124.65
20180502,-18227060
20180503,-3337800
20180504,8324990
20180507,-18617687.9
20180508,67828740
20180509,5363840
20180510,-11229724.25
20180511,1141720.1
20180514,81637410
20180515,84480990
20180516,13974870
20180517,-39651795.95
20180518,8136740
20180521,-69992167.1
20180522,42992440
20180523,5953902.8
20180524,36840640
20180525,-15288850
20180528,13775560
20180529,-14200583.45
20180530,12624660
20180531,19739860
20180601,-11812399.9
20180604,-23211624.1
20180605,20312610
20180606,-1038810
20180607,-14446162.15
20180608,16002494.85
20180611,-16410060
20180612,31883061.3
20180613,54801350
20180614,16676950
20180615,33361820
20180619,-74896419.15
20180620,56849690
20180621,61866080
20180622,-25786568.55
20180625,-18536617.3
20180626,14607630
20180627,29989170
20180628,-48213633.5
20180629,-19579473.3
20180702,-5841032.15
20180703,-39528741.45
20180704,-11097400
20180705,-21869654.55
20180706,-70550775.6
20180709,24841860
20180710,-710240
20180711,-33899659.9
20180712,-13745809.3
20180713,-14896975.15
20180716,22413700
20180717,53882470
20180718,-517690.4
20180719,76528490
20180720,7448390
20180723,-22685026.3
20180724,-5395820
20180725,-38567969.65
20180726,-2387000
20180727,-7772191.65
20180730,1329840
20180731,39831380
20180801,27238440
20180802,-40326036.1
20180803,48721230
20180806,56587140
20180807,-41302620
20180808,-7477059.2
20180809,29944530
20180810,-29074836.45
20180813,41706000
20180814,-41176232.75
20180815,5262300
20180816,3628375.15
20180817,69681750
20180820,7652260
20180821,-4889625.85
20180822,-66215768.95
20180823,45713016.9
20180824,-12472810
20180827,-44952985.05
20180828,10554870
20180829,-6648350
20180830,-7364072.5
20180831,-13704046.4
20180903,-25042908.7
20180904,6085120
20180905,-4532493.2
20180906,-3076110
20180907,-29454591.85
20180910,1392500
20180911,-12219957.75
20180912,-20863890
20180913,-24310858.3
20180914,-27367915.8
20180917,1205486.3
20180918,-37181994.35
20180919,35188065.65
20180920,-24775324.35
20180921,-22048329.4
20180925,54781519.35
20180926,-6597570
20180927,44300850
20180928,-8758530
20181008,40462410
20181009,15821690
20181010,-2909340
20181011,4267470
20181012,1678000
20181015,46751170
20181016,16968070
20181017,-4873090.9
20181018,-37789466.1
20181019,10549442.2
20181022,-18052739.5
20181023,-10971956.15
20181024,-32280606
20181025,-15023741.3
20181026,-8340729.1
20181029,1595640
20181030,49314020
20181031,-9110540
20181101,-64474038.35
20181102,-32567496.25
20181105,-27993725.35
20181106,-11816711.65
20181107,-20591291.7
20181108,16406524.8
20181109,2638360
20181112,-14613435.9
20181113,14164560
20181114,-29448723.15
20181115,19141360
20181116,-3672735.05
20181119,8015560
20181120,-35462029.45
20181121,93166.6499999985
20181122,-9563863.8
20181123,-15703297.3
20181126,-54422743.35
