20170103,0
20170104,859835.399999903
20170105,-1119851.175
20170106,13846667.8499999
20170109,868512.875000033
20170110,-5353915.725
20170111,0
20170112,0
20170113,8656785.875
20170116,-2395746.1
20170117,-10985365.85
20170118,3900060.65
20170119,-1166446.675
20170120,2368830.87499996
20170123,10619477.2249999
20170124,0
20170125,0
20170126,0
20170203,0
20170206,0
20170207,0
20170208,0
20170209,0
20170210,0
20170213,0
20170214,0
20170215,0
20170216,0
20170217,0
20170220,0
20170221,0
20170222,0
20170223,0
20170224,0
20170227,0
20170228,0
20170301,-7846385.975
20170302,-7054328.975
20170303,2670022.32499991
20170306,9277059.925
20170307,-11524111.8000001
20170308,11938052.1000001
20170309,0
20170310,-2108309
20170313,7186012.62500001
20170314,14021037.775
20170315,0
20170316,0
20170317,0
20170320,0
20170321,0
20170322,0
20170323,0
20170324,0
20170327,0
20170328,0
20170329,0
20170330,0
20170331,0
20170405,0
20170406,0
20170407,0
20170410,0
20170411,0
20170412,0
20170413,0
20170414,0
20170417,0
20170418,0
20170419,0
20170420,0
20170421,0
20170424,0
20170425,0
20170426,0
20170427,0
20170428,0
20170502,0
20170503,0
20170504,0
20170505,0
20170508,0
20170509,10791884.9999999
20170510,0
20170511,0
20170512,0
20170515,4305404.25
20170516,0
20170517,1050391.45
20170518,-845636.599999951
20170519,-1741029.42499992
20170522,16040664.175
20170523,0
20170524,0
20170525,0
20170526,0
20170531,0
20170601,0
20170602,0
20170605,0
20170606,0
20170607,0
20170608,0
20170609,0
20170612,0
20170613,0
20170614,0
20170615,0
20170616,-666564.65
20170619,2214022.45000011
20170620,3412304.82500007
20170621,0
20170622,0
20170623,0
20170626,0
20170627,0
20170628,0
20170629,0
20170630,-6807295.52500014
20170703,-135359.3
20170704,10055579.1000001
20170705,0
20170706,-3322070.3
20170707,13142634.4499999
20170710,0
20170711,0
20170712,0
20170713,0
20170714,0
20170717,-9413744.85
20170718,-659753
20170719,691634.3
20170720,-6224505.82500005
20170721,3877582.025
20170724,14647573.6250001
20170725,0
20170726,0
20170727,0
20170728,0
20170731,3467384.59999997
20170801,0
20170802,0
20170803,0
20170804,0
20170807,0
20170808,2424370.32499998
20170809,18453649.65
20170810,-7848659.65
20170811,6790317.17500013
20170814,-1970452.625
20170815,0
20170816,0
20170817,0
20170818,-2130466.725
20170821,-9703500.75000004
20170822,12730756.9250001
20170823,4255775.775
20170824,-4109081.875
20170825,4281633.825
20170828,0
20170829,0
20170830,0
20170831,0
20170901,0
20170904,0
20170905,0
20170906,0
20170907,0
20170908,0
20170911,0
20170912,0
20170913,0
20170914,0
20170915,0
20170918,0
20170919,0
20170920,0
20170921,0
20170922,0
20170925,0
20170926,0
20170927,0
20170928,0
20170929,0
20171009,0
20171010,0
20171011,0
20171012,0
20171013,0
20171016,0
20171017,0
20171018,0
20171019,0
20171020,0
20171023,-1220917.17500009
20171024,3964026.65
20171025,10183472.825
20171026,0
20171027,0
20171030,0
20171031,0
20171101,0
20171102,0
20171103,0
20171106,0
20171107,0
20171108,0
20171109,0
20171110,0
20171113,0
20171114,0
20171115,0
20171116,0
20171117,0
20171120,0
20171121,0
20171122,0
20171123,0
20171124,0
20171127,0
20171128,0
20171129,0
20171130,0
20171201,0
20171204,0
20171205,0
20171206,0
20171207,0
20171208,0
20171211,0
20171212,0
20171213,7857723.775
20171214,12028216.975
20171215,0
20171218,0
20171219,0
20171220,0
20171221,0
20171222,0
20171225,0
20171226,0
20171227,0
20171228,-2545062.975
20171229,657880.875
20180102,9418064.925
20180103,0
20180104,-2182257.9
20180105,2690844.3
20180108,0
20180109,0
20180110,0
20180111,0
20180112,0
20180115,0
20180116,0
20180117,0
20180118,0
20180119,0
20180122,0
20180123,0
20180124,0
20180125,0
20180126,0
20180129,-2738380.775
20180130,-1612946.4
20180131,-7899673.35
20180201,8123511.85000002
20180202,-5442331.225
20180205,-8117806.525
20180206,-1737280.05
20180207,6525839.075
20180208,-5514125.3
20180209,-8834098.30000002
20180212,-7432817.99999999
20180213,11908999.9000001
20180214,5617248.37500011
20180222,3685322.2
20180223,0
20180226,0
20180227,0
20180228,0
20180301,0
20180302,14440450.7250001
20180305,0
20180306,-2864572.425
20180307,3234376.55
20180308,2625796.85000015
20180309,0
20180312,15886031.9749999
20180313,0
20180314,0
20180315,0
20180316,0
20180319,0
20180320,0
20180321,0
20180322,0
20180323,0
20180326,0
20180327,0
20180328,12271828.9750001
20180329,0
20180330,-9760516.67500009
20180402,6488270.24999997
20180403,806046.975000141
20180404,0
20180409,7883770.55
20180410,0
20180411,0
20180412,0
20180413,0
20180416,-5394607.25
20180417,-7622182.2249999
20180418,1433262.275
20180419,-3643248.7
20180420,5590945.62499991
20180423,-3628926.125
20180424,-3504402.3
20180425,2243614.225
20180426,1435705.35
20180427,0
20180502,6503106.7
20180503,0
20180504,0
20180507,0
20180508,0
20180509,-1245968.6
20180510,0
20180511,3603714.52500008
20180514,7809794.475
20180515,0
20180516,0
20180517,0
20180518,0
20180521,0
20180522,0
20180523,0
20180524,0
20180525,0
20180528,0
20180529,0
20180530,0
20180531,-1663175.60000006
20180601,4123648.49999987
20180604,-5385348.85000006
20180605,3548172.17499986
20180606,-617245.925000021
20180607,-3870310.325
20180608,1718195.8249999
20180611,-13525408.9500001
20180612,-906.15
20180613,4983410.525
20180614,-6782595.925
20180615,628446.55
20180619,-2838423.575
20180620,-571346.574999961
20180621,-3330979.3
20180622,2599401.20000013
20180625,3653297
20180626,1686207.9
20180627,0
20180628,-5418163.3
20180629,-3477618.02499999
20180702,2586367.975
20180703,-143213.175
20180704,-3903711.625
20180705,-4502239.94999993
20180706,-8141778.05000016
20180709,5749816.95
20180710,-1046185.85
20180711,2118557
20180712,-4674605.59999993
20180713,-1507084.67499997
20180716,6060812.775
20180717,-2831378.125
20180718,0
20180719,-2349315.675
20180720,0
20180723,-1603084.475
20180724,-2517175.425
20180725,306854.775
20180726,1335979.55000004
20180727,5844608.57500007
20180730,0
20180731,0
20180801,0
20180802,0
20180803,0
20180806,0
20180807,0
20180808,0
20180809,0
20180810,0
20180813,-6828613.375
20180814,3425229.35
20180815,-5032707.44999999
20180816,6489624.67500007
20180817,6837535.97500007
20180820,0
20180821,0
20180822,0
20180823,0
20180824,0
20180827,0
20180828,0
20180829,0
20180830,0
20180831,0
20180903,0
20180904,0
20180905,0
20180906,0
20180907,0
20180910,-1152343.3
20180911,-8222457.775
20180912,-6224072.575
20180913,4195044.42500005
20180914,-5566122.25
20180917,-579901.85
20180918,601116.175
20180919,-574022.175
20180920,-1154154.62499999
20180921,-1461078.74999996
20180925,8348257.84999993
20180926,0
20180927,747167.175000002
20180928,-1030306.27499984
20181008,3848839.75
20181009,0
20181010,-141327.825000048
20181011,0
20181012,0
20181015,0
20181016,0
20181017,0
20181018,0
20181019,-2441180.70000001
20181022,-1440715.075
20181023,5459429.35
20181024,0
20181025,-2841739.05
20181026,-7080609.525
20181029,-1969942.175
20181030,-4525521.24999989
20181031,3974619.3
20181101,-2565581.475
20181102,-13572306.7
20181105,-986207.85
20181106,3880778.175
20181107,-5033832.3
20181108,-142389.675
20181109,-1136114.02499998
20181112,2021609.525
20181113,-2977448.25
20181114,294523.249999885
20181115,4737122.27499994
20181116,0
20181119,-8914565.425
20181120,-7770630.60000001
20181121,-8555036.82499988
20181122,-834945.925
20181123,-5919929.72499999
20181126,5505367.975
20181127,6785801.55
20181128,8138933.775
20181129,0
20181130,0
20181203,0
20181204,0
20181205,0
20181206,0
20181207,0
20181210,0
20181211,0
20181212,0
20181213,0
20181214,0
20181217,0
20181218,0
20181219,0
20181220,0
20181221,0
20181224,0
20181225,0
20181226,0
20181227,0
20181228,0
20190102,0
20190103,0
20190104,0
20190107,0
20190108,0
20190109,0
20190110,0
20190111,0
20190114,0
20190115,0
20190116,0
20190117,0
20190118,0
20190121,0
20190122,0
20190123,0
20190124,0
20190125,0
20190128,0
20190129,0
20190130,0
20190131,0
20190201,0
20190211,0
20190212,0
20190213,0
20190214,0
20190215,0
20190218,0
20190219,0
20190220,0
20190221,0
20190222,0
20190225,0
20190226,0
20190227,0
20190228,0
20190301,0
20190304,0
20190305,0
20190306,0
20190307,0
20190308,0
20190311,0
20190312,0
20190313,0
20190314,0
20190315,0
20190318,0
20190319,0
20190320,0
20190321,0
20190322,0
20190325,0
20190326,0
20190327,0
20190328,0
20190329,0
20190401,0
20190402,0
20190403,0
20190404,0
20190408,0
20190409,0
20190410,0
20190411,0
20190412,0
20190415,0
20190416,0
20190417,0
20190418,0
20190419,0
20190422,0
20190423,0
20190424,0
20190425,0
20190426,0
20190429,0
20190430,0
20190506,0
20190507,0
20190508,0
20190509,0
20190510,0
20190513,0
20190514,0
20190515,0
20190516,0
20190517,0
20190520,0
20190521,0
20190522,0
20190523,0
20190524,0
20190527,0
20190528,0
20190529,0
20190530,0
20190531,0
20190603,0
20190604,0
20190605,0
20190606,0
20190610,0
20190611,0
20190612,0
20190613,0
20190614,0
20190617,0
20190618,0
20190619,0
20190620,0
20190621,0
20190624,0
20190625,0
20190626,0
20190627,0
20190628,0
20190701,0
20190702,0
20190703,0
20190704,0
20190705,0
20190708,0
20190709,0
20190710,0
20190711,0
20190712,0
20190715,0
20190716,0
20190717,0
20190718,0
20190719,0
20190722,0
20190723,0
20190724,0
20190725,0
20190726,0
20190729,0
20190730,0
20190731,0
20190801,0
20190802,0
20190805,0
20190806,0
20190807,0
20190808,0
20190809,0
20190812,0
20190813,0
20190814,0
20190815,0
20190816,0
20190819,0
20190820,0
20190821,0
20190822,0
20190823,0
20190826,0
20190827,0
20190828,0
20190829,0
20190830,0
20190902,0
20190903,0
20190904,0
20190905,0
20190906,0
20190909,0
20190910,0
20190911,0
20190912,0
20190916,0
20190917,0
20190918,0
20190919,0
20190920,0
20190923,0
20190924,0
20190925,0
20190926,0
20190927,0
20190930,0
20191008,0
20191009,0
20191010,0
20191011,0
20191014,0
20191015,0
20191016,0
20191017,0
20191018,0
20191021,0
20191022,0
20191023,0
20191024,0
20191025,0
20191028,0
20191029,0
20191030,0
20191031,0
20191101,0
20191104,0
20191105,0
20191106,0
20191107,0
20191108,0
20191111,0
20191112,0
20191113,0
20191114,0
20191115,0
20191118,0
20191119,0

