\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3N_AuAg\SQau2_SQag@192.168.1.61@36404.csv,0
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3N\SQal_SQni@192.168.1.61@36401.csv,0
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3N\SQal_SQsn@192.168.1.61@36402.csv,0
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3N\SQal_SQzn@192.168.1.61@36403.csv,0
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3N\SQcu_SQni@192.168.1.61@36405.csv,0
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3N\SQzn_SQni@192.168.1.61@36406.csv,0
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3N\SQzn_SQsn@192.168.1.61@36407.csv,0
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComC3N\ZZMA_SQbu@192.168.1.61@36301.csv,0.188944282307616
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3N\DLi_DLjm@192.168.1.61@36201.csv,0.0227687834103152
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3N\DLi_SQhc@192.168.1.61@36202.csv,0.024115961443441
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3N\DLi_SQrb@192.168.1.61@36203.csv,0.0256103512611332
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3N\DLi_ZZTC@192.168.1.61@36204.csv,0.020258533709229
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3N\DLjm_SQrb@192.168.1.61@36205.csv,0.0385787005307037
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3N\DLj_DLjm@192.168.1.61@36206.csv,0.0433250376075173
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3N\DLj_SQhc@192.168.1.61@36207.csv,0.0402066059779223
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3N\DLj_SQrb@192.168.1.61@36208.csv,0.0412504768942248
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3N\DLj_ZZTC@192.168.1.61@36209.csv,0.0316765591491062
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3N\DLm_DLy@192.168.1.61@36101.csv,0
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3N\DLm_ZZSR@192.168.1.61@36102.csv,0
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3N\DLp_DLy@192.168.1.61@36103.csv,0.286783974020171
\Allocation ss8\Night\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComA3N\DLp_ZZOI@192.168.1.61@36104.csv,0
\Allocation ss8\Night\Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3N\DLa@192.168.1.17@55601.csv,0.128255426143469
\Allocation ss8\Night\Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3N\DLa@192.168.1.17@55602.csv,0
\Allocation ss8\Night\Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3N\DLa@192.168.1.17@55603.csv,0
\Allocation ss8\Night\Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3N\DLcs@192.168.1.17@55604.csv,0.144806724476655
\Allocation ss8\Night\Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3N\DLcs@192.168.1.17@55605.csv,0.119286307308067
\Allocation ss8\Night\Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3N\DLcs@192.168.1.17@55606.csv,0.152947990573275
\Allocation ss8\Night\Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3N\DLj@192.168.1.17@55610.csv,0
\Allocation ss8\Night\Cn.All.60.PairX(CalArb)@CnCom.Id807035.CalArb3N\DLj@192.168.1.17@55611.csv,0
