20160701,13328870
20160704,-10497910
20160705,119210770
20160706,-8250480
20160707,-6467960
20160708,36473390
20160711,-62258290
20160712,142458930
20160713,-24997280
20160714,-20408850
20160719,-274122903.1789
20160720,92352290
20160721,116761100
20160722,136051340
20160725,87090360
20160726,25193000
20160727,-75932927.31305
20160728,36072280
20160729,-21740440
20160801,72390480
20160802,-57254880
20160803,-117868319.7355
20160804,9257850
20160805,-20406143.0659
20160808,68084390
20160809,4389000
20160810,2497110
20160811,2940300
20160812,-5071660
20160815,72873680
20160816,27835170
20160817,2055619.7397
20160818,-18009240
20160819,-5911002.0108
20160822,13459620
20160823,18300150
20160824,-5765107.0866
20160825,70628520
20160826,76983120
20160829,-31563480
20160830,17328880.297
20160831,13340268.788
20160901,-31145908.68585
20160902,-11332070
20160905,-14915101.6218
20160906,-11188980
20160907,51771060
20160908,84378030
20160909,-5045260
20160912,32299960
20160913,62507170
20160914,-3925350
20160919,-10139282.60375
20160920,22945577.2235
20160921,48435080
20160922,-36671483.39875
20160923,-10560580
20160926,-16023149.9015
20160927,25950330
20160928,33849680
20160929,-85020918.24875
20160930,8641138.9245
20161010,-4458880
20161011,-63048348.5717
20161012,-26842506.01855
20161013,-30142008.36425
20161014,4062987.96435
20161017,-26490875.62
20161018,13907910
20161019,-71695683.929
20161020,-29855651.9849
20161021,38307720
20161024,-79722094.0707
20161025,-4623748.6828
20161026,24397320
20161027,-87945747.9457
20161028,19034640
20161031,11438070
20161101,-28357627.2171
20161102,-18423597.89425
20161103,15814272.85
20161104,35019320
20161107,93664760
20161108,-48344619.87615
20161109,-66539317.1552
20161110,-14033966.581
20161111,-10788306.93825
20161114,-55073344.39675
20161115,2713010
20161116,57941520
20161117,-10833412.074
20161118,18336590
20161121,-208187.142099999
20161122,-44692513.7508
20161123,27362280
20161124,-16704540
20161125,111914940
20161128,37962930
20161129,-53315804.1816
20161130,29189550
20161201,4829336.9521
20161202,-68783287.75055
20161205,-36460064.7714
20161206,7114050
20161207,79994340
20161208,40432200
20161209,-97190024.50845
20161212,62261680
20161213,23794940
20161214,-7923892.6294
20161215,-39222932.7097
20161216,-44422740
20161219,11554916.8104
20161220,-2153320
20161221,-6405430
20161222,65992870
20161223,34422370
20161226,-44133180
20161227,21492124.0468
20161228,-3486320
20161229,-54363666.7325
20161230,33405610
20170103,-406203.184199989
20170104,68590740
20170105,11984310
20170106,-4384590
20170109,82373520
20170110,77098350
20170111,-34791045.24
20170112,-71875638.013
20170113,-3734450
20170116,18658209.62335
20170117,6087600
20170118,-24536975.4675
20170119,769430
20170120,-30854374.05015
20170123,4278720
20170124,4694157.454
20170125,9520140
20170126,56380140
20170203,-46745099.13165
20170206,37289500
20170207,3670894.831
20170208,22269950
20170209,-7366370
20170210,60598400
20170213,27452110
20170214,44365560
20170215,60337640
20170216,11048180
20170217,42696870
20170220,33018910
20170221,30662110
20170222,-11458297.4828
20170223,12010460
20170224,12844333.0646
20170227,47330860
20170228,24999554.7692
20170301,-40496690
20170302,-6213897.50675
20170303,-63398534.1596
20170306,77927920
20170307,8194870
20170308,14488590
20170309,87275320
20170310,344593.022500001
20170313,67122420
20170314,-70832914.6348
20170315,-28572850.39345
20170316,4335450
20170317,72698800
20170320,29895400
20170321,-39888350
20170322,33985000
20170323,-19671711.2521
20170324,1734840
20170327,-52007026.4998
20170328,65646530
20170329,-59983990
20170330,-14525813.4722
20170331,26645440
20170405,39019530
20170406,-49736486.59835
20170407,-22291276.52675
20170410,54436380
20170411,5165400
20170412,24621030
20170413,-9697941.4085
20170414,16313635.2004
20170417,12780000
20170418,-7940770
20170419,10508440.10925
20170420,15924930
20170421,-56504091.5718
20170424,-14216260
20170425,-31744243.1562
20170426,41234340
20170427,7014370
20170428,12770181.34345
20170502,34967180
20170503,-26620240
20170504,16121742.3195
20170505,28515200
20170508,-9162960
20170509,1182217.1051
20170510,18067060
20170511,-46879122.93905
20170512,61302520
20170515,-1340670
20170516,-21585663.6882
20170517,-16372474.8176
20170518,-23533591.25175
20170519,16232070
20170522,58118630
20170523,-942190.886
20170524,6281760
20170525,-22445844.3387
20170526,-9405469.8696
20170531,-20310560
20170601,-58958466.166
20170602,4609119.67685
20170605,41979200
20170606,-9333340
20170607,16574220
20170608,-11401291.2505
20170609,40059740
20170612,70301380
20170613,-15788977.802
20170614,-1104284.9106
20170615,18034380
20170616,-38134103.0425
20170619,-1831471.65115
20170620,22928090
20170621,-48974955.1552
20170622,-42544167.0868
20170623,8559197.8272
20170626,29302310
20170627,-11483520
20170628,40336900
20170629,-35273741.35775
20170630,3500280
20170703,-14117760
20170704,9442440
20170705,17743042.0512
20170706,-2385472.5612
20170707,-33656791.09525
20170710,6043964.2584
20170711,46920660
20170712,8949000
20170713,29505550
20170714,-15447746.14385
20170717,57138520
20170718,31058800
20170719,5955928.8532
20170720,-68676253.8454
20170721,-63560
20170724,-30809604.8821
20170725,-16624240.8285
20170726,-6267740
20170727,-24783347.0588
20170728,-20249660.286
20170731,61342260
20170801,3024860
20170802,14548800
20170803,-33067160.764
20170804,26941180
20170807,48146740
20170808,6693951.53805
20170809,6478810.4733
20170810,-49026781.9458
20170811,-75040285.98335
20170814,-23113275.452
20170815,62961360
20170816,48064960
20170817,-14056120
20170818,22788605.8462
20170821,2393840
20170822,-59210299.00225
20170823,6424456.7165
20170824,5422960
20170825,22115680
20170828,-18255546.2366
20170829,15186829.682
20170830,-23395570
20170831,10634062.5621
20170901,51262900
20170904,21889920
20170905,12141480
20170906,-17759808.85925
20170907,19703650
20170908,30804450
20170911,10377450
20170912,10233650
20170913,-18780081.84425
20170914,-12483639.474
20170915,-20270640
20170918,23182550.9015
20170919,27341400
20170920,-20493274.054
20170921,36972600
20170922,13816200
20170925,43468800
20170926,-14251807.20595
20170927,-8533379.4379
20170928,-29858885.4045
20170929,-23193765.26195
20171009,47703420
20171010,-17713410.8268
20171011,8736160
20171012,-51844217.686
20171013,31780000
20171016,16798900
20171017,-30248764.44615
20171018,23278720
20171019,21541000
20171020,-8148052.35555
20171023,-81599347.4906
20171024,14365838.456
20171025,-8000542.6807
20171026,22273520
20171027,-38692429.874
20171030,21235700
20171031,-37297580.5986
20171101,-21791280
20171102,22297980
20171103,-11773206.8585
20171106,12695950
20171107,-17747177.5192
20171108,-31907552.04865
20171109,33375200
20171110,-113600
20171113,-25087793.02375
20171114,-19351232.74795
20171115,17767095.93575
20171116,15933740
20171117,52257800
20171120,-21996880.79
20171121,39129370
20171122,38092220
20171123,-32391038.5452
20171124,1383260
20171127,-20024155.0741
20171128,5350860
20171129,-876690
20171130,-24673231.2153
20171201,14820785.5916
20171204,51603220
20171205,-41511794.5564
20171206,26327743.97405
20171207,-57271214.9746
20171208,20520853.8549
20171211,50966710
20171212,-78978649.4515
20171213,12910046.87175
20171214,-69219287.2704
20171215,57421340
20171218,3222260
20171219,10560116.8664
20171220,-17827870
20171221,-47444831.5655
20171222,-20172267.69405
20171225,14123770
20171226,9912060
20171227,-16614041.5695
20171228,-4557205.4594
20171229,-897400
20180102,26024240
20180103,918520
20180104,2247160
20180105,-17668153.6146
20180108,7099290
20180109,12459140
20180110,-5275474.6372
20180111,9879040
20180112,30663329.5447
20180115,4953130
20180116,-22211920.9356
20180117,-19785647.93465
20180118,-11382750.3768
20180119,-2170860
20180122,1525108.34685
20180123,-1603840.4404
20180124,-12791889.5836
20180125,11708940
20180126,10881840
20180129,-2335608.27615
20180130,1189425.4328
20180131,46030
20180201,5297910
20180202,-7385645.2254
20180205,-1093393.33
20180206,-1143380
20180207,7385280
