\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@CnCom.Id807035.CnOil_All\SQfu_DLl@192.168.1.53@36903.csv,0.0335820790772753
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@CnCom.Id807035.CnOil_All\SQfu_DLpp@192.168.1.53@36908.csv,0.0349817143933157
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@CnCom.Id807035.CnOil_All\SQfu_DLv@192.168.1.53@36913.csv,0.0321629402313892
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@CnCom.Id807035.CnOil_All\SQfu_SQbu@192.168.1.53@36918.csv,0.0415001618334858
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@CnCom.Id807035.CnOil_All\SQfu_SQru@192.168.1.53@36923.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@CnCom.Id807035.CnOil_All\SQfu_SQsc@192.168.1.53@36928.csv,0.050893180086157
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@CnCom.Id807035.CnOil_All\SQfu_ZZMA@192.168.1.53@36933.csv,0.0294521335775131
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@CnCom.Id807035.CnOil_All\SQfu_ZZTA@192.168.1.53@36938.csv,0.0318475883748879
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3_AuAg\SQau2_SQag@192.168.1.61@35404.csv,0.135589624545444
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3\SQal_SQni@192.168.1.61@35401.csv,0.06546988597388
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3\SQal_SQsn@192.168.1.61@35402.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3\SQal_SQzn@192.168.1.61@35403.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3\SQcu_SQal@192.168.1.61@35405.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3\SQcu_SQni@192.168.1.61@35406.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3\SQzn_SQni@192.168.1.61@35407.csv,0.0574478286327982
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComM3\SQzn_SQsn@192.168.1.61@35408.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComF3\ZZAP_DLa@192.168.1.53@37201.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComF3\ZZAP_DLc@192.168.1.53@37202.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComF3\ZZAP_DLcs@192.168.1.53@37203.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComF3\ZZAP_DLjd@192.168.1.53@37204.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComF3\ZZAP_DLm@192.168.1.53@37205.csv,0.0207157336046044
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComF3\ZZAP_DLp@192.168.1.53@37206.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComF3\ZZAP_DLy@192.168.1.53@37207.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComF3\ZZAP_ZZCF@192.168.1.53@37208.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComF3\ZZAP_ZZCJ@192.168.1.53@37209.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComF3\ZZAP_ZZOI@192.168.1.53@37210.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComF3\ZZAP_ZZRM@192.168.1.53@37211.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComF3\ZZAP_ZZSR@192.168.1.53@37212.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3\DLi_DLj@192.168.1.61@35201.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3\DLi_DLjm@192.168.1.61@35202.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3\DLi_SQhc@192.168.1.61@35203.csv,0.0189826996981253
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3\DLi_SQrb@192.168.1.61@35204.csv,0.0201773560182132
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3\DLi_ZZSF@192.168.1.61@35205.csv,0.0171152315255794
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3\DLi_ZZSM@192.168.1.61@35206.csv,0
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3\DLi_ZZTC@192.168.1.61@35207.csv,0.016916488152103
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3\DLjm_SQhc@192.168.1.61@35208.csv,0.0302831115180259
\Allocation qs1\Day\Cn.All.60B.PairX(MFA)@Cn.Id807035.ComB3\DLjm_SQrb@192.168.1.61@35209.csv,0.030878127220556
