\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLa@192.168.1.14@27201.csv,0.113177805041961
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLa@192.168.1.14@27202.csv,0.113177805041961
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLa@192.168.1.14@27203.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLa@192.168.1.14@27204.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLa@192.168.1.14@27205.csv,0.113177805041961
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLb@192.168.1.14@27206.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLb@192.168.1.14@27207.csv,0.112132494139798
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLb@192.168.1.14@27208.csv,0.112132494139798
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLb@192.168.1.14@27209.csv,0.112132494139798
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLb@192.168.1.14@27210.csv,0.112132494139798
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLc@192.168.1.14@27216.csv,0.208876480569546
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLc@192.168.1.14@27217.csv,0.208876480569546
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLc@192.168.1.14@27218.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLc@192.168.1.14@27219.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLc@192.168.1.14@27220.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLcs@192.168.1.14@27211.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLcs@192.168.1.14@27212.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLcs@192.168.1.14@27213.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLcs@192.168.1.14@27214.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLcs@192.168.1.14@27215.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLeg@192.168.1.14@27221.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLeg@192.168.1.14@27222.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLeg@192.168.1.14@27223.csv,0.078383962972176
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLeg@192.168.1.14@27224.csv,0.078383962972176
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLeg@192.168.1.14@27225.csv,0.078383962972176
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLi@192.168.1.14@27226.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLi@192.168.1.14@27227.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLi@192.168.1.14@27228.csv,0.0480875947738445
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLi@192.168.1.14@27229.csv,0.0480875947738445
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLi@192.168.1.14@27230.csv,0.0480875947738445
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLj@192.168.1.14@27241.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLj@192.168.1.14@27242.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLj@192.168.1.14@27243.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLj@192.168.1.14@27244.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLj@192.168.1.14@27245.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLjd@192.168.1.14@27231.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLjd@192.168.1.14@27232.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLjd@192.168.1.14@27233.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLjd@192.168.1.14@27234.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLjd@192.168.1.14@27235.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLjm@192.168.1.14@27236.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLjm@192.168.1.14@27237.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLjm@192.168.1.14@27238.csv,0
\Allocation\Cn.Com.60B.Pattern@CnCom.Id007969.IntraV\DLjm@192.168.1.14@27239.csv,0
