TraderId,Date,Pnl,Commission,Slippage
DLv_ZZMA@192.168.1.55@11212,20170103,-21654529.29,0,0
DLv_ZZMA@192.168.1.55@11212,20170104,-11018706.5,0,0
DLv_ZZMA@192.168.1.55@11212,20170105,5695600.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170106,-22710064.07,0,0
DLv_ZZMA@192.168.1.55@11212,20170109,9461340.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170110,-1363224.97,0,0
DLv_ZZMA@192.168.1.55@11212,20170111,-17320925.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170112,-13406896.56,0,0
DLv_ZZMA@192.168.1.55@11212,20170113,1748500.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170116,26802500.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170117,12943375.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170118,-5691625.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170119,4202796.92,0,0
DLv_ZZMA@192.168.1.55@11212,20170120,-17159857.92,0,0
DLv_ZZMA@192.168.1.55@11212,20170123,17196495.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170124,7311870.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170125,21919370.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170126,-2847610.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170203,13338.6500000004,0,0
DLv_ZZMA@192.168.1.55@11212,20170206,-10047553.87,0,0
DLv_ZZMA@192.168.1.55@11212,20170207,76620.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170208,5412500.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170209,162864.78,0,0
DLv_ZZMA@192.168.1.55@11212,20170210,9998505.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170213,-17892784.79,0,0
DLv_ZZMA@192.168.1.55@11212,20170214,21591050.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170215,16287785.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170216,-4166710.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170217,13742942.54,0,0
DLv_ZZMA@192.168.1.55@11212,20170220,-16456511.37,0,0
DLv_ZZMA@192.168.1.55@11212,20170221,-23520224.85,0,0
DLv_ZZMA@192.168.1.55@11212,20170222,-2857932.17,0,0
DLv_ZZMA@192.168.1.55@11212,20170223,-1607161.29,0,0
DLv_ZZMA@192.168.1.55@11212,20170224,-6252685.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170227,-12386925.55,0,0
DLv_ZZMA@192.168.1.55@11212,20170228,281291.76,0,0
DLv_ZZMA@192.168.1.55@11212,20170301,-3766903.4,0,0
DLv_ZZMA@192.168.1.55@11212,20170302,12592095.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170303,18951120.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170306,28774650.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170307,-40202966.13,0,0
DLv_ZZMA@192.168.1.55@11212,20170308,-643540.989999998,0,0
DLv_ZZMA@192.168.1.55@11212,20170309,-14777755.59,0,0
DLv_ZZMA@192.168.1.55@11212,20170310,-12540801.4,0,0
DLv_ZZMA@192.168.1.55@11212,20170313,-51900801.76,0,0
DLv_ZZMA@192.168.1.55@11212,20170314,-2141502.8,0,0
DLv_ZZMA@192.168.1.55@11212,20170315,-23214500.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170316,30449700.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170317,380800.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170320,3027000.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170321,-9742751.6,0,0
DLv_ZZMA@192.168.1.55@11212,20170322,5754425.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170323,617421.3,0,0
DLv_ZZMA@192.168.1.55@11212,20170324,11160510.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170327,-35076348.06,0,0
DLv_ZZMA@192.168.1.55@11212,20170328,-1082640.66,0,0
DLv_ZZMA@192.168.1.55@11212,20170329,11832000.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170330,18824720.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170331,13466640.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170405,-13073626.18,0,0
DLv_ZZMA@192.168.1.55@11212,20170406,16046395.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170407,36458150.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170410,-21854773.89,0,0
DLv_ZZMA@192.168.1.55@11212,20170411,27187050.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170412,-7490155.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170413,7439525.42,0,0
DLv_ZZMA@192.168.1.55@11212,20170414,-15328139.47,0,0
DLv_ZZMA@192.168.1.55@11212,20170417,-7981250.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170418,-2515814.98,0,0
DLv_ZZMA@192.168.1.55@11212,20170419,13808205.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170420,-3077611.26,0,0
DLv_ZZMA@192.168.1.55@11212,20170421,21554265.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170424,-6537755.65,0,0
DLv_ZZMA@192.168.1.55@11212,20170425,-16291690.93,0,0
DLv_ZZMA@192.168.1.55@11212,20170426,-442011.38,0,0
DLv_ZZMA@192.168.1.55@11212,20170427,11015809.85,0,0
DLv_ZZMA@192.168.1.55@11212,20170428,22504485.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170502,-7866858.41,0,0
DLv_ZZMA@192.168.1.55@11212,20170503,-260960.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170504,-9786502.69,0,0
DLv_ZZMA@192.168.1.55@11212,20170505,27440020.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170508,-2308340.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170509,26600880.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170510,1026462.32,0,0
DLv_ZZMA@192.168.1.55@11212,20170511,-19843206.09,0,0
DLv_ZZMA@192.168.1.55@11212,20170512,4287170.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170515,18177550.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170516,-7168788.51,0,0
DLv_ZZMA@192.168.1.55@11212,20170517,15538780.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170518,11048862.58,0,0
DLv_ZZMA@192.168.1.55@11212,20170519,-36218577.67,0,0
DLv_ZZMA@192.168.1.55@11212,20170522,674190.65,0,0
DLv_ZZMA@192.168.1.55@11212,20170523,-18887607.08,0,0
DLv_ZZMA@192.168.1.55@11212,20170524,12731430.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170525,19564440.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170526,-3092280.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170531,28627936.75,0,0
DLv_ZZMA@192.168.1.55@11212,20170601,36483535.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170602,-19171302.92,0,0
DLv_ZZMA@192.168.1.55@11212,20170605,35720130.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170606,23619080.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170607,3645090.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170608,10352380.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170609,-5289290.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170612,3858843.56,0,0
DLv_ZZMA@192.168.1.55@11212,20170613,-1392750.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170614,-15364836.48,0,0
DLv_ZZMA@192.168.1.55@11212,20170615,-30929963.99,0,0
DLv_ZZMA@192.168.1.55@11212,20170616,22302996.87,0,0
DLv_ZZMA@192.168.1.55@11212,20170619,22277840.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170620,10848680.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170621,-3941739.89,0,0
DLv_ZZMA@192.168.1.55@11212,20170622,22898880.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170623,35291870.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170626,12375670.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170627,12325175.0,0,0
DLv_ZZMA@192.168.1.55@11212,20170628,-15906756.74,0,0
DLv_ZZMA@192.168.1.55@11212,20170629,-6846657.95,0,0
