TraderId,Date,Pnl,Commission,Slippage
DLl@192.168.1.55@10013,20170103,1213075.0,0,0
DLl@192.168.1.55@10013,20170104,-4393788.7,0,0
DLl@192.168.1.55@10013,20170105,1046550.0,0,0
DLl@192.168.1.55@10013,20170106,-2124123.0,0,0
DLl@192.168.1.55@10013,20170109,-5430230.2,0,0
DLl@192.168.1.55@10013,20170110,-157950.0,0,0
DLl@192.168.1.55@10013,20170111,-2349177.9,0,0
DLl@192.168.1.55@10013,20170112,2730125.0,0,0
DLl@192.168.1.55@10013,20170113,-2236081.1,0,0
DLl@192.168.1.55@10013,20170116,-2506350.0,0,0
DLl@192.168.1.55@10013,20170117,1506878.4,0,0
DLl@192.168.1.55@10013,20170118,-283500.0,0,0
DLl@192.168.1.55@10013,20170119,352800.0,0,0
DLl@192.168.1.55@10013,20170120,-6400978.1,0,0
DLl@192.168.1.55@10013,20170123,-460083.800000001,0,0
DLl@192.168.1.55@10013,20170124,3388100.0,0,0
DLl@192.168.1.55@10013,20170125,-3269225.0,0,0
DLl@192.168.1.55@10013,20170126,3917400.0,0,0
DLl@192.168.1.55@10013,20170203,-1611675.0,0,0
DLl@192.168.1.55@10013,20170206,3808125.0,0,0
DLl@192.168.1.55@10013,20170207,4565575.0,0,0
DLl@192.168.1.55@10013,20170208,10600175.0,0,0
DLl@192.168.1.55@10013,20170209,2045875.0,0,0
DLl@192.168.1.55@10013,20170210,-418350.0,0,0
DLl@192.168.1.55@10013,20170213,-4949645.5,0,0
DLl@192.168.1.55@10013,20170214,504050.0,0,0
DLl@192.168.1.55@10013,20170215,-1103457.2,0,0
DLl@192.168.1.55@10013,20170216,2265200.0,0,0
DLl@192.168.1.55@10013,20170217,-3996800.0,0,0
DLl@192.168.1.55@10013,20170220,-2845743.1,0,0
DLl@192.168.1.55@10013,20170221,-125400.0,0,0
DLl@192.168.1.55@10013,20170222,557400.0,0,0
DLl@192.168.1.55@10013,20170223,-4195943.3,0,0
DLl@192.168.1.55@10013,20170224,-1836348.6,0,0
DLl@192.168.1.55@10013,20170227,-2327820.1,0,0
DLl@192.168.1.55@10013,20170228,-936275.0,0,0
DLl@192.168.1.55@10013,20170301,-495175.0,0,0
DLl@192.168.1.55@10013,20170302,-1870675.1,0,0
DLl@192.168.1.55@10013,20170303,-3352421.8,0,0
DLl@192.168.1.55@10013,20170306,-2495606.5,0,0
DLl@192.168.1.55@10013,20170307,-5526702.2,0,0
DLl@192.168.1.55@10013,20170308,-733778.899999999,0,0
DLl@192.168.1.55@10013,20170309,8303850.0,0,0
DLl@192.168.1.55@10013,20170310,2032750.0,0,0
DLl@192.168.1.55@10013,20170313,1213000.0,0,0
DLl@192.168.1.55@10013,20170314,-5706558.7,0,0
DLl@192.168.1.55@10013,20170315,1665000.0,0,0
DLl@192.168.1.55@10013,20170316,-1783125.0,0,0
DLl@192.168.1.55@10013,20170317,-203354.6,0,0
DLl@192.168.1.55@10013,20170320,-555850.0,0,0
DLl@192.168.1.55@10013,20170321,1672875.0,0,0
DLl@192.168.1.55@10013,20170322,-628625.0,0,0
DLl@192.168.1.55@10013,20170323,8405200.0,0,0
DLl@192.168.1.55@10013,20170324,5000875.0,0,0
DLl@192.168.1.55@10013,20170327,4413075.0,0,0
DLl@192.168.1.55@10013,20170328,-5824263.5,0,0
DLl@192.168.1.55@10013,20170329,754600.0,0,0
DLl@192.168.1.55@10013,20170330,6221600.0,0,0
DLl@192.168.1.55@10013,20170331,-4072600.0,0,0
DLl@192.168.1.55@10013,20170405,4246090.5,0,0
DLl@192.168.1.55@10013,20170406,-8648825.0,0,0
DLl@192.168.1.55@10013,20170407,-11532121.2,0,0
DLl@192.168.1.55@10013,20170410,4130025.0,0,0
DLl@192.168.1.55@10013,20170411,5539025.0,0,0
DLl@192.168.1.55@10013,20170412,5660975.0,0,0
DLl@192.168.1.55@10013,20170413,-13894745.6,0,0
DLl@192.168.1.55@10013,20170414,-936054.899999999,0,0
DLl@192.168.1.55@10013,20170417,-8139600.0,0,0
DLl@192.168.1.55@10013,20170418,-2066256.8,0,0
DLl@192.168.1.55@10013,20170419,-80700.0,0,0
DLl@192.168.1.55@10013,20170420,6997113.4,0,0
DLl@192.168.1.55@10013,20170421,4907113.4,0,0
DLl@192.168.1.55@10013,20170424,-768400.0,0,0
DLl@192.168.1.55@10013,20170425,5140200.0,0,0
