TraderId,Date,Pnl,Commission,Slippage
SQcu_SQal@192.168.1.55@11305,20170103,-7902801.62225,0,0
SQcu_SQal@192.168.1.55@11305,20170104,4478461.561,0,0
SQcu_SQal@192.168.1.55@11305,20170105,1155997.86975,0,0
SQcu_SQal@192.168.1.55@11305,20170106,-11568355.13875,0,0
SQcu_SQal@192.168.1.55@11305,20170109,1137159.263125,0,0
SQcu_SQal@192.168.1.55@11305,20170110,-7508063.274,0,0
SQcu_SQal@192.168.1.55@11305,20170111,-8770998.216,0,0
SQcu_SQal@192.168.1.55@11305,20170112,3835016.92025,0,0
SQcu_SQal@192.168.1.55@11305,20170113,657250.0,0,0
SQcu_SQal@192.168.1.55@11305,20170116,-2956856.5205,0,0
SQcu_SQal@192.168.1.55@11305,20170117,11910111.99775,0,0
SQcu_SQal@192.168.1.55@11305,20170118,3020000.0,0,0
SQcu_SQal@192.168.1.55@11305,20170119,1564610.578125,0,0
SQcu_SQal@192.168.1.55@11305,20170120,6644283.835,0,0
SQcu_SQal@192.168.1.55@11305,20170123,6876900.0,0,0
SQcu_SQal@192.168.1.55@11305,20170124,-827000.0,0,0
SQcu_SQal@192.168.1.55@11305,20170125,10599300.0,0,0
SQcu_SQal@192.168.1.55@11305,20170126,-12619932.456625,0,0
SQcu_SQal@192.168.1.55@11305,20170203,-5173246.58125,0,0
SQcu_SQal@192.168.1.55@11305,20170206,-1152071.368375,0,0
SQcu_SQal@192.168.1.55@11305,20170207,9271100.0,0,0
SQcu_SQal@192.168.1.55@11305,20170208,7786500.0,0,0
SQcu_SQal@192.168.1.55@11305,20170209,-10447697.171,0,0
SQcu_SQal@192.168.1.55@11305,20170210,347619.2225,0,0
SQcu_SQal@192.168.1.55@11305,20170213,32825150.0,0,0
SQcu_SQal@192.168.1.55@11305,20170214,1377795.2,0,0
SQcu_SQal@192.168.1.55@11305,20170215,24243375.0,0,0
SQcu_SQal@192.168.1.55@11305,20170216,72525.0,0,0
SQcu_SQal@192.168.1.55@11305,20170217,-12759170.788,0,0
SQcu_SQal@192.168.1.55@11305,20170220,3334175.0,0,0
SQcu_SQal@192.168.1.55@11305,20170221,-3135500.0,0,0
SQcu_SQal@192.168.1.55@11305,20170222,12459875.0,0,0
SQcu_SQal@192.168.1.55@11305,20170223,871900.0,0,0
SQcu_SQal@192.168.1.55@11305,20170224,-12668219.762,0,0
SQcu_SQal@192.168.1.55@11305,20170227,-1596856.888,0,0
SQcu_SQal@192.168.1.55@11305,20170228,-5225003.05,0,0
SQcu_SQal@192.168.1.55@11305,20170301,5983000.0,0,0
SQcu_SQal@192.168.1.55@11305,20170302,-4798988.28375,0,0
SQcu_SQal@192.168.1.55@11305,20170303,2086224.43625,0,0
SQcu_SQal@192.168.1.55@11305,20170306,2883672.696,0,0
SQcu_SQal@192.168.1.55@11305,20170307,-7576566.21725,0,0
SQcu_SQal@192.168.1.55@11305,20170308,10373343.87,0,0
SQcu_SQal@192.168.1.55@11305,20170309,-4035763.39375,0,0
SQcu_SQal@192.168.1.55@11305,20170310,11607500.0,0,0
SQcu_SQal@192.168.1.55@11305,20170313,-11702806.7265,0,0
SQcu_SQal@192.168.1.55@11305,20170314,11010250.0,0,0
SQcu_SQal@192.168.1.55@11305,20170315,1002250.0,0,0
SQcu_SQal@192.168.1.55@11305,20170316,-7680085.2705,0,0
SQcu_SQal@192.168.1.55@11305,20170317,-3583449.346875,0,0
SQcu_SQal@192.168.1.55@11305,20170320,1391275.0,0,0
SQcu_SQal@192.168.1.55@11305,20170321,-2532617.52975,0,0
SQcu_SQal@192.168.1.55@11305,20170322,10305800.0,0,0
SQcu_SQal@192.168.1.55@11305,20170323,-14558820.754,0,0
SQcu_SQal@192.168.1.55@11305,20170324,9219200.0,0,0
SQcu_SQal@192.168.1.55@11305,20170327,-15459721.216875,0,0
SQcu_SQal@192.168.1.55@11305,20170328,-21012360.363125,0,0
SQcu_SQal@192.168.1.55@11305,20170329,5839500.0,0,0
SQcu_SQal@192.168.1.55@11305,20170330,-7711352.619625,0,0
SQcu_SQal@192.168.1.55@11305,20170331,-9730605.858125,0,0
SQcu_SQal@192.168.1.55@11305,20170405,-885081.858125001,0,0
SQcu_SQal@192.168.1.55@11305,20170406,-10821122.305,0,0
SQcu_SQal@192.168.1.55@11305,20170407,-7285625.0,0,0
SQcu_SQal@192.168.1.55@11305,20170410,-15353481.617875,0,0
SQcu_SQal@192.168.1.55@11305,20170411,-4479123.84375,0,0
SQcu_SQal@192.168.1.55@11305,20170412,1094662.6975,0,0
SQcu_SQal@192.168.1.55@11305,20170413,4221800.0,0,0
SQcu_SQal@192.168.1.55@11305,20170414,11765400.0,0,0
SQcu_SQal@192.168.1.55@11305,20170417,9329000.0,0,0
SQcu_SQal@192.168.1.55@11305,20170418,-5789248.241875,0,0
SQcu_SQal@192.168.1.55@11305,20170419,-10661589.645,0,0
SQcu_SQal@192.168.1.55@11305,20170420,-8646665.7175,0,0
SQcu_SQal@192.168.1.55@11305,20170421,-1111454.094625,0,0
SQcu_SQal@192.168.1.55@11305,20170424,-216100.0,0,0
SQcu_SQal@192.168.1.55@11305,20170425,-4578245.2935,0,0
SQcu_SQal@192.168.1.55@11305,20170426,-2904613.9235,0,0
