20180115,-4355290.5
20180116,-1816081.5
20180117,-10898055.7
20180118,-12571538.6
20180119,19761890
20180122,9709500
20180123,-5675430
20180124,-5091357.3
20180125,5045250
20180126,-11339231.4
20180129,5032038.2
20180130,6000760
20180131,-556380
20180201,-11899028.4
20180202,-3673530
20180205,-2006217
20180207,125005380
20180208,31217580
20180209,11838600
20180212,19771320
20180213,6262920
20180214,36723600
20180222,15241020
20180223,16528400.9
20180226,6662730
20180227,2955760
20180228,1906320
20180301,-45540473.7
20180302,39726749.7
20180305,-4163650
20180306,-13194878.4
20180307,-6894450
20180308,7277206.6
20180309,-23666310.8
20180312,-12832130
20180313,34884320
20180314,-1874000
20180315,-4646230
20180316,-7206400
20180319,4979270
20180320,1067896.8
20180321,-32939218.5
20180322,-36651016.5
20180323,-28981438.8
20180326,40024430
20180327,-8149175.6
20180328,-12802728.6
20180329,-12296715.5
20180330,7060050
20180402,-23607866.9
20180403,-792682.6
20180404,42774030
20180409,-54057056.1
20180410,48270780
20180411,65212020
20180412,-384960
20180413,32986320
20180416,16935060
20180417,-31480460.8
20180418,-17988760
20180419,-7960448.8
20180420,-126060
20180423,75247400
20180424,4352900
20180425,-39464851.9
20180426,46185257.8
20180427,-25670299.1
20180502,-16248642.6
20180503,-1320000
20180504,-47412571.9
20180507,-80340
20180508,11119417.3
20180509,7533220
20180510,-3329140
20180511,9376140
20180514,73853680
20180515,91378400
20180516,83960
20180517,-42300598.9
20180518,5784410
20180521,-38413730.1
20180522,-32233700.5
20180523,-56600077.3
20180524,14844400
20180525,-10039950
20180528,-39335399.5
20180529,-25415188.5
20180530,2145380
20180531,13735600
20180601,9939060
20180604,-11036479.1
20180605,32857150
20180606,-19069254.3
20180607,6184650
20180608,21079016.9
20180611,-10702810
20180612,33938140.3
20180613,58045290
20180614,18043760
20180615,32308350
20180619,27907880
20180620,-18428235.8
20180621,57245020
20180622,-51629580
20180625,-8189162
20180626,3094028
20180627,-15864797.6
20180628,-36575885.6
20180629,29170430
20180702,-32303038.2
20180703,-28216916.2
20180704,-10724575.6
20180705,15967700
20180706,-3528069
20180709,22987200
20180710,8037320
20180711,-32049595.6
20180712,-15736191.7
20180713,-4234308.9
20180716,14146640
20180717,47696000
20180718,-4646635.3
20180719,81675470
20180720,7337970
20180723,-66197004.9
20180724,8399690
20180725,-8211655.2
20180726,-2117600
20180727,-2620441.8
20180730,7537860
20180731,39730520
20180801,5040130
20180802,-32117162.1
20180803,42887500
20180806,66786550
20180807,-36430900
20180808,6957765.9
20180809,27108070
20180810,-15672630
20180813,-32146467.2
20180814,-37064488
